subno,condition,torder,tid,time,diff,eff,wgcon,wgcom,wta,wea,correct,incorrect,goal,wfocalgpd,correctnc,incorrectnc,wtlin
130,-1,4,9,300,5,5,5,5,0,0,6,4,4,2,0,2,2
130,-1,5,6,60,5,5,5,5,0,0,1,2,6,-5,1,2,-2
130,-1,5,6,120,5,5,5,5,0,0,1,3,6,-5,0,1,-1
130,-1,5,6,180,5,5,5,5,0,0,2,5,6,-4,1,2,0
130,-1,5,6,240,5,5,5,5,0,0,3,6,6,-3,1,1,1
130,-1,5,6,300,5,5,5,5,0,0,4,6,6,-2,1,0,2
130,-1,6,2,60,5,5,5,5,0,0,2,1,6,-4,2,1,-2
130,-1,6,2,120,5,5,5,5,0,0,3,3,6,-3,1,2,-1
130,-1,6,2,180,5,5,5,5,0,0,4,4,6,-2,1,1,0
130,-1,6,2,240,5,5,5,5,0,0,5,4,6,-1,1,0,1
130,-1,6,2,300,5,5,5,5,0,0,6,4,6,0,1,0,2
130,-1,7,8,60,5,5,5,5,0,0,3,1,8,-5,3,1,-2
130,-1,7,8,120,5,5,5,5,0,0,3,2,8,-5,0,1,-1
130,-1,7,8,180,5,5,5,5,0,0,4,3,8,-4,1,1,0
130,-1,7,8,240,5,5,5,5,0,0,7,3,8,-1,3,0,1
130,-1,7,8,300,5,5,5,5,0,0,7,3,8,-1,0,0,2
130,-1,8,1,60,5,5,5,5,0,0,3,0,8,-5,3,0,-2
130,-1,8,1,120,5,5,5,5,0,0,3,1,8,-5,0,1,-1
130,-1,8,1,180,5,5,5,5,0,0,3,3,8,-5,0,2,0
130,-1,8,1,240,5,5,5,5,0,0,4,3,8,-4,1,0,1
130,-1,8,1,300,5,5,5,5,0,0,4,6,8,-4,0,3,2
130,-1,9,3,60,5,5,5,5,0,0,1,1,8,-7,1,1,-2
130,-1,9,3,120,5,5,5,5,0,0,2,3,8,-6,1,2,-1
130,-1,9,3,180,5,5,5,5,0,0,4,3,8,-4,2,0,0
130,-1,9,3,240,5,5,5,5,0,0,6,3,8,-2,2,0,1
130,-1,9,3,300,5,5,5,5,0,0,7,3,8,-1,1,0,2
130,-1,10,10,60,5,5,5,5,0,0,4,0,8,-4,4,0,-2
130,-1,10,10,120,5,5,5,5,0,0,5,0,8,-3,1,0,-1
130,-1,10,10,180,5,5,5,5,0,0,6,1,8,-2,1,1,0
130,-1,10,10,240,5,5,5,5,0,0,8,1,8,0,2,0,1
130,-1,10,10,300,5,5,5,5,0,0,9,1,8,1,1,0,2
130,-1,11,7,60,5,5,5,5,0,0,4,0,8,-4,4,0,-2
130,-1,11,7,120,5,5,5,5,0,0,5,0,8,-3,1,0,-1
130,-1,11,7,180,5,5,5,5,0,0,6,1,8,-2,1,1,0
130,-1,11,7,240,5,5,5,5,0,0,8,1,8,0,2,0,1
130,-1,11,7,300,5,5,5,5,0,0,8,2,8,0,0,1,2
131,1,2,9,60,8,8,8,8,0,0,0,1,6,5,0,1,-2
131,1,2,9,120,8,8,5,5,3,3,0,3,6,3,0,2,-1
131,1,2,9,180,5,5,8,8,3,3,1,6,6,0,1,3,0
131,1,2,9,240,8,8,8,8,3,3,2,6,6,0,1,0,1
131,1,2,9,300,8,8,5,8,0,0,2,8,6,-2,0,2,2
131,1,3,8,60,5,8,8,8,2,0,2,1,6,5,2,1,-2
131,1,3,8,120,8,8,8,8,2,0,3,2,6,4,1,1,-1
131,1,3,8,180,8,8,8,8,2,0,3,3,6,3,0,1,0
131,1,3,8,240,8,8,8,8,2,0,4,4,6,2,1,1,1
131,1,3,8,300,8,8,8,8,0,0,4,6,6,0,0,2,2
131,1,4,10,60,8,8,8,8,0,0,2,0,6,6,2,0,-2
131,1,4,10,120,5,5,5,5,0,0,4,1,6,5,2,1,-1
131,1,4,10,180,8,8,8,8,0,0,4,2,6,4,0,1,0
131,1,4,10,240,5,5,5,5,0,0,5,3,6,3,1,1,1
131,1,4,10,300,3,3,8,10,-1,0,6,4,6,2,1,1,2
131,1,5,2,60,10,10,4,4,3,0,1,3,4,1,1,3,-2
131,1,5,2,120,8,8,8,8,1,0,1,4,4,0,0,1,-1
131,1,5,2,180,10,10,4,6,1,0,1,7,4,-3,0,3,0
131,1,5,2,240,3,7,3,3,0,0,2,7,4,-3,1,0,1
131,1,5,2,300,8,8,8,8,0,0,2,8,4,-4,0,1,2
131,1,6,7,60,4,8,8,8,0,0,3,1,4,3,3,1,-2
131,1,6,7,120,4,6,8,8,0,0,4,1,4,3,1,0,-1
131,1,6,7,180,8,8,8,8,0,0,5,1,4,3,1,0,0
131,1,6,7,240,8,8,5,5,3,0,5,2,4,2,0,1,1
131,1,6,7,300,8,8,5,5,0,0,5,4,4,0,0,2,2
131,1,7,4,60,10,7,3,3,0,0,1,1,4,3,1,1,-2
131,1,7,4,120,8,8,3,3,0,0,3,2,4,2,2,1,-1
131,1,7,4,180,8,8,4,4,0,0,4,2,4,2,1,0,0
131,1,7,4,240,8,8,5,5,0,0,4,3,4,1,0,1,1
131,1,7,4,300,5,5,5,5,0,0,6,4,4,0,2,1,2
131,1,8,6,60,5,5,2,2,0,0,3,1,2,1,3,1,-2
131,1,8,6,120,5,5,5,5,0,0,3,1,2,1,0,0,-1
131,1,8,6,180,8,8,5,7,0,0,5,2,2,0,2,1,0
131,1,8,6,240,8,8,8,8,0,0,5,3,2,-1,0,1,1
131,1,8,6,300,5,5,5,5,0,0,7,3,2,-1,2,0,2
131,1,9,3,60,8,8,2,2,0,0,1,1,2,1,1,1,-2
131,1,9,3,120,8,8,8,8,0,0,2,3,2,-1,1,2,-1
131,1,9,3,180,5,5,5,5,0,0,4,3,2,-1,2,0,0
131,1,9,3,240,4,4,3,3,0,0,5,4,2,-2,1,1,1
131,1,9,3,300,3,3,3,3,0,0,6,4,2,-2,1,0,2
131,1,10,11,60,5,5,5,5,0,0,3,0,2,2,3,0,-2
131,1,10,11,120,5,5,5,5,0,0,5,0,2,2,2,0,-1
131,1,10,11,180,5,5,5,5,0,0,6,1,2,1,1,1,0
131,1,10,11,240,5,5,5,5,0,0,6,1,2,1,0,0,1
131,1,10,11,300,5,5,5,5,0,0,8,2,2,0,2,1,2
131,1,11,1,60,5,5,5,5,0,0,1,1,2,1,1,1,-2
131,1,11,1,120,7,7,2,2,0,0,2,2,2,0,1,1,-1
131,1,11,1,180,5,5,2,2,0,0,3,2,2,0,1,0,0
131,1,11,1,240,8,8,1,1,0,0,4,2,2,0,1,0,1
131,1,11,1,300,5,5,5,5,0,0,6,4,2,-2,2,2,2
132,-1,2,11,60,5,5,5,6,2,3,1,0,10,-9,1,0,-2
132,-1,2,11,120,5,5,6,5,3,2,1,4,10,-9,0,4,-1
132,-1,2,11,180,5,5,6,4,3,2,2,5,10,-8,1,1,0
132,-1,2,11,240,5,5,6,4,3,2,2,5,10,-8,0,0,1
132,-1,2,11,300,6,6,3,3,0,0,3,7,10,-7,1,2,2
132,-1,3,1,60,5,5,5,5,0,0,1,1,6,-5,1,1,-2
132,-1,3,1,120,5,5,6,3,1,1,2,2,6,-4,1,1,-1
132,-1,3,1,180,5,4,5,6,0,0,3,3,6,-3,1,1,0
132,-1,3,1,240,5,5,4,4,2,0,4,3,6,-2,1,0,1
132,-1,3,1,300,5,5,5,6,0,0,4,6,6,-2,0,3,2
132,-1,4,7,60,5,5,5,5,0,0,3,1,4,-1,3,1,-2
132,-1,4,7,120,5,5,5,5,0,0,3,1,4,-1,0,0,-1
132,-1,4,7,180,5,5,5,5,0,0,5,2,4,1,2,1,0
132,-1,4,7,240,5,5,10,10,1,1,6,3,4,2,1,1,1
132,-1,4,7,300,5,5,10,10,2,2,6,4,4,2,0,1,2
132,-1,5,4,60,5,5,6,5,1,1,2,1,6,-4,2,1,-2
132,-1,5,4,120,5,5,5,5,1,1,3,2,6,-3,1,1,-1
132,-1,5,4,180,5,5,6,7,2,2,4,3,6,-2,1,1,0
132,-1,5,4,240,5,5,6,6,0,0,4,3,6,-2,0,0,1
132,-1,5,4,300,5,5,10,10,0,0,7,3,6,1,3,0,2
132,-1,6,9,60,5,6,7,7,2,2,3,0,8,-5,3,0,-2
132,-1,6,9,120,6,6,7,7,-1,0,6,0,8,-2,3,0,-1
132,-1,6,9,180,5,5,8,8,2,2,7,0,8,-1,1,0,0
132,-1,6,9,240,5,5,5,5,1,1,7,1,8,-1,0,1,1
132,-1,6,9,300,5,5,10,10,2,2,8,2,8,0,1,1,2
132,-1,7,6,60,5,5,4,4,2,2,3,1,10,-7,3,1,-2
132,-1,7,6,120,5,5,4,4,0,0,3,1,10,-7,0,0,-1
132,-1,7,6,180,5,5,6,6,2,2,7,1,10,-3,4,0,0
132,-1,7,6,240,5,5,6,6,0,0,8,1,10,-2,1,0,1
132,-1,7,6,300,5,5,4,4,0,0,9,1,10,-1,1,0,2
132,-1,8,10,60,5,5,10,10,3,3,4,0,8,-4,4,0,-2
132,-1,8,10,120,5,5,6,6,1,1,4,1,8,-4,0,1,-1
132,-1,8,10,180,5,5,4,4,1,1,5,2,8,-3,1,1,0
132,-1,8,10,240,5,5,6,6,0,0,7,2,8,-1,2,0,1
132,-1,8,10,300,5,5,10,10,0,0,8,2,8,0,1,0,2
132,-1,9,8,60,5,5,6,6,0,0,2,1,8,-6,2,1,-2
132,-1,9,8,120,5,5,0,0,0,0,3,2,8,-5,1,1,-1
132,-1,9,8,180,5,5,5,5,0,0,6,2,8,-2,3,0,0
132,-1,9,8,240,5,5,10,10,3,3,8,2,8,0,2,0,1
132,-1,9,8,300,5,5,10,10,3,3,8,2,8,0,0,0,2
132,-1,10,2,60,5,5,10,10,3,3,4,0,8,-4,4,0,-2
132,-1,10,2,120,5,5,10,10,2,2,6,0,8,-2,2,0,-1
132,-1,10,2,180,5,5,10,10,0,0,7,1,8,-1,1,1,0
132,-1,10,2,240,5,5,10,10,1,1,7,2,8,-1,0,1,1
132,-1,10,2,300,5,7,10,10,3,3,8,2,8,0,1,0,2
132,-1,11,3,60,5,5,7,7,2,2,2,1,8,-6,2,1,-2
132,-1,11,3,120,5,5,6,6,0,0,5,1,8,-3,3,0,-1
132,-1,11,3,180,5,5,8,8,2,1,6,2,8,-2,1,1,0
132,-1,11,3,240,5,5,6,6,0,0,7,2,8,-1,1,0,1
132,-1,11,3,300,5,5,10,10,3,3,8,2,8,0,1,0,2
133,1,2,10,60,2,3,8,8,-1,-1,1,1,4,3,1,1,-2
133,1,2,10,120,3,3,8,8,-1,1,3,2,4,2,2,1,-1
133,1,2,10,180,4,4,7,7,0,1,3,3,4,1,0,1,0
133,1,2,10,240,3,3,7,7,-1,1,4,4,4,0,1,1,1
133,1,2,10,300,3,3,8,8,0,1,6,4,4,0,2,0,2
133,1,3,4,60,1,3,9,9,0,1,2,0,6,6,2,0,-2
133,1,3,4,120,3,3,8,8,0,1,3,2,6,4,1,2,-1
133,1,3,4,180,3,3,8,8,0,1,4,3,6,3,1,1,0
133,1,3,4,240,3,3,8,8,0,1,4,3,6,3,0,0,1
133,1,3,4,300,2,2,9,9,-1,-2,7,3,6,3,3,0,2
133,1,4,11,60,2,2,9,9,0,1,3,1,6,5,3,1,-2
133,1,4,11,120,2,2,9,9,0,1,4,1,6,5,1,0,-1
133,1,4,11,180,2,2,9,9,0,0,5,2,6,4,1,1,0
133,1,4,11,240,1,1,9,9,0,0,7,2,6,4,2,0,1
133,1,4,11,300,1,1,9,9,0,0,8,2,6,4,1,0,2
133,1,5,1,60,0,0,9,10,0,0,4,0,4,4,4,0,-2
133,1,5,1,120,0,0,10,10,0,0,5,0,4,4,1,0,-1
133,1,5,1,180,1,0,0,10,0,0,5,1,4,3,0,1,0
133,1,5,1,240,0,0,10,10,0,0,8,1,4,3,3,0,1
133,1,5,1,300,1,1,9,9,0,0,8,2,4,2,0,1,2
133,1,6,6,60,0,0,10,10,0,0,4,0,2,2,4,0,-2
133,1,6,6,120,0,0,10,10,0,0,4,0,2,2,0,0,-1
133,1,6,6,180,0,0,10,10,0,0,6,1,2,1,2,1,0
133,1,6,6,240,0,0,10,10,0,0,8,1,2,1,2,0,1
133,1,6,6,300,0,0,10,10,0,0,9,1,2,1,1,0,2
133,1,7,7,60,0,0,10,10,0,0,4,0,2,2,4,0,-2
133,1,7,7,120,0,0,10,10,0,0,5,0,2,2,1,0,-1
133,1,7,7,180,0,0,10,10,0,0,6,0,2,2,1,0,0
133,1,7,7,240,0,0,10,10,0,0,8,0,2,2,2,0,1
133,1,7,7,300,0,0,10,10,0,0,10,0,2,2,2,0,2
133,1,8,3,60,0,0,10,10,0,0,2,1,2,1,2,1,-2
133,1,8,3,120,0,0,10,10,0,0,4,1,2,1,2,0,-1
133,1,8,3,180,0,0,10,10,0,0,6,1,2,1,2,0,0
133,1,8,3,240,1,1,9,9,0,0,7,2,2,0,1,1,1
133,1,8,3,300,0,0,10,10,0,0,8,2,2,0,1,0,2
133,1,9,8,60,0,0,10,10,0,0,3,1,4,3,3,1,-2
133,1,9,8,120,0,0,10,10,0,0,4,1,4,3,1,0,-1
133,1,9,8,180,0,0,10,10,0,0,6,1,4,3,2,0,0
133,1,9,8,240,0,0,10,10,0,0,8,2,4,2,2,1,1
133,1,9,8,300,0,0,10,10,0,0,8,2,4,2,0,0,2
133,1,10,9,60,0,0,10,10,0,0,3,0,6,6,3,0,-2
133,1,10,9,120,0,0,10,10,0,0,5,0,6,6,2,0,-1
133,1,10,9,180,0,0,10,10,0,0,7,1,6,5,2,1,0
133,1,10,9,240,0,0,10,10,0,0,7,1,6,5,0,0,1
133,1,10,9,300,0,0,10,10,0,0,7,3,6,3,0,2,2
133,1,11,2,60,0,0,10,10,0,0,4,0,2,2,4,0,-2
133,1,11,2,120,0,0,10,10,0,0,5,1,2,1,1,1,-1
133,1,11,2,180,0,0,10,10,0,0,7,1,2,1,2,0,0
133,1,11,2,240,0,0,10,10,0,0,8,1,2,1,1,0,1
133,1,11,2,300,0,0,10,10,0,0,9,1,2,1,1,0,2
134,-1,2,8,60,5,5,5,5,0,0,3,0,6,-3,3,0,-2
134,-1,2,8,120,5,5,5,5,0,0,3,2,6,-3,0,2,-1
134,-1,2,8,180,5,5,5,5,0,0,5,2,6,-1,2,0,0
134,-1,2,8,240,5,5,5,5,0,0,6,3,6,0,1,1,1
134,-1,2,8,300,2,2,7,7,-1,1,7,3,6,1,1,0,2
134,-1,3,9,60,4,6,6,6,-1,1,3,0,8,-5,3,0,-2
134,-1,3,9,120,5,5,5,5,0,0,4,1,8,-4,1,1,-1
134,-1,3,9,180,6,6,6,6,0,0,6,1,8,-2,2,0,0
134,-1,3,9,240,4,6,6,6,0,0,8,1,8,0,2,0,1
134,-1,3,9,300,0,0,10,10,0,0,8,2,8,0,0,1,2
134,-1,4,11,60,5,5,5,5,0,0,3,0,8,-5,3,0,-2
134,-1,4,11,120,10,10,10,10,0,0,4,2,8,-4,1,2,-1
134,-1,4,11,180,3,3,10,10,0,0,5,2,8,-3,1,0,0
134,-1,4,11,240,5,5,5,5,0,0,7,2,8,-1,2,0,1
134,-1,4,11,300,0,0,10,10,0,0,8,2,8,0,1,0,2
134,-1,5,3,60,6,6,6,6,0,0,2,1,8,-6,2,1,-2
134,-1,5,3,120,5,5,5,5,0,0,4,1,8,-4,2,0,-1
134,-1,5,3,180,5,5,5,5,0,0,7,1,8,-1,3,0,0
134,-1,5,3,240,5,5,5,5,0,0,9,1,8,1,2,0,1
134,-1,5,3,300,0,0,10,10,0,0,9,1,8,1,0,0,2
134,-1,6,7,60,2,8,10,10,0,0,4,0,8,-4,4,0,-2
134,-1,6,7,120,5,5,5,5,0,0,4,1,8,-4,0,1,-1
134,-1,6,7,180,5,5,5,5,0,0,5,1,8,-3,1,0,0
134,-1,6,7,240,5,5,5,5,0,0,7,1,8,-1,2,0,1
134,-1,6,7,300,0,0,10,10,0,0,9,1,8,1,2,0,2
134,-1,7,4,60,5,5,5,5,0,0,2,0,8,-6,2,0,-2
134,-1,7,4,120,5,5,5,5,0,0,5,0,8,-3,3,0,-1
134,-1,7,4,180,5,5,5,5,0,0,6,1,8,-2,1,1,0
134,-1,7,4,240,5,5,5,5,0,0,7,1,8,-1,1,0,1
134,-1,7,4,300,0,0,10,10,0,0,9,1,8,1,2,0,2
134,-1,8,10,60,5,5,5,5,0,0,4,0,8,-4,4,0,-2
134,-1,8,10,120,5,5,5,5,0,0,5,0,8,-3,1,0,-1
134,-1,8,10,180,5,5,5,5,0,0,7,0,8,-1,2,0,0
134,-1,8,10,240,5,5,5,5,0,0,9,0,8,1,2,0,1
134,-1,8,10,300,0,0,10,10,-5,5,10,0,8,2,1,0,2
134,-1,9,1,60,5,5,5,5,0,0,3,0,8,-5,3,0,-2
134,-1,9,1,120,5,5,5,5,0,0,4,0,8,-4,1,0,-1
134,-1,9,1,180,5,5,5,5,0,0,6,0,8,-2,2,0,0
134,-1,9,1,240,5,5,5,5,0,0,9,1,8,1,3,1,1
134,-1,9,1,300,0,0,10,10,0,0,9,1,8,1,0,0,2
134,-1,10,6,60,0,0,10,10,0,0,4,0,8,-4,4,0,-2
134,-1,10,6,120,5,5,5,5,0,0,5,1,8,-3,1,1,-1
134,-1,10,6,180,5,5,5,5,0,0,7,1,8,-1,2,0,0
134,-1,10,6,240,0,0,10,10,0,0,9,1,8,1,2,0,1
134,-1,10,6,300,0,0,10,10,0,0,9,1,8,1,0,0,2
134,-1,11,2,60,0,0,10,10,0,0,4,0,10,-6,4,0,-2
134,-1,11,2,120,0,0,10,10,0,0,7,0,10,-3,3,0,-1
134,-1,11,2,180,0,0,10,10,0,0,8,0,10,-2,1,0,0
134,-1,11,2,240,0,0,10,10,0,0,9,0,10,-1,1,0,1
134,-1,11,2,300,0,0,10,10,0,0,10,0,10,0,1,0,2
135,1,2,2,60,10,10,7,10,3,-1,1,3,6,3,1,3,-2
135,1,2,2,120,9,9,5,8,-1,-1,2,4,6,2,1,1,-1
135,1,2,2,180,10,10,3,7,5,-1,2,6,6,0,0,2,0
135,1,2,2,240,8,10,5,5,0,0,3,6,6,0,1,0,1
135,1,2,2,300,8,10,5,9,2,-1,4,6,6,0,1,0,2
135,1,3,1,60,8,10,8,10,1,-1,3,0,6,6,3,0,-2
135,1,3,1,120,8,10,8,10,1,-1,5,0,6,6,2,0,-1
135,1,3,1,180,9,10,9,10,1,-1,5,0,6,6,0,0,0
135,1,3,1,240,7,9,8,10,0,-1,6,0,6,6,1,0,1
135,1,3,1,300,10,10,6,10,2,-1,7,3,6,3,1,3,2
135,1,4,7,60,9,10,8,10,2,-1,2,1,4,3,2,1,-2
135,1,4,7,120,6,9,6,9,3,-1,3,2,4,2,1,1,-1
135,1,4,7,180,7,9,7,10,2,-1,5,2,4,2,2,0,0
135,1,4,7,240,9,10,5,10,3,-1,5,3,4,1,0,1,1
135,1,4,7,300,8,10,0,0,-3,-1,5,5,4,-1,0,2,2
135,1,5,6,60,9,10,2,9,2,-1,2,1,4,3,2,1,-2
135,1,5,6,120,6,9,3,9,2,-1,3,1,4,3,1,0,-1
135,1,5,6,180,10,10,4,10,3,-1,6,1,4,3,3,0,0
135,1,5,6,240,7,10,5,10,3,-1,7,2,4,2,1,1,1
135,1,5,6,300,9,10,10,10,1,-1,7,3,4,1,0,1,2
135,1,6,9,60,9,10,5,10,3,-1,3,0,4,4,3,0,-2
135,1,6,9,120,8,10,5,10,3,-1,5,0,4,4,2,0,-1
135,1,6,9,180,9,10,5,10,3,-1,7,1,4,3,2,1,0
135,1,6,9,240,9,10,7,10,2,-1,8,1,4,3,1,0,1
135,1,6,9,300,7,10,10,10,1,-1,8,2,4,2,0,1,2
135,1,7,8,60,10,10,4,10,4,0,4,0,2,2,4,0,-2
135,1,7,8,120,8,10,4,10,3,-1,5,0,2,2,1,0,-1
135,1,7,8,180,8,10,4,9,3,0,6,1,2,1,1,1,0
135,1,7,8,240,10,10,5,9,4,0,7,1,2,1,1,0,1
135,1,7,8,300,8,10,10,10,-5,0,8,2,2,0,1,1,2
135,1,8,3,60,10,10,2,9,4,0,2,1,2,1,2,1,-2
135,1,8,3,120,10,10,1,8,5,-1,4,2,2,0,2,1,-1
135,1,8,3,180,10,10,3,8,5,0,6,2,2,0,2,0,0
135,1,8,3,240,10,10,0,0,0,0,6,3,2,-1,0,1,1
135,1,8,3,300,0,0,0,0,0,0,6,4,2,-2,0,1,2
135,1,9,10,60,9,10,9,10,0,0,3,1,4,3,3,1,-2
135,1,9,10,120,10,10,9,10,3,-1,3,2,4,2,0,1,-1
135,1,9,10,180,10,10,0,8,4,0,3,4,4,0,0,2,0
135,1,9,10,240,10,10,5,9,3,-1,5,4,4,0,2,0,1
135,1,9,10,300,7,10,10,10,0,0,6,4,4,0,1,0,2
135,1,10,11,60,10,10,5,10,3,-1,2,0,4,4,2,0,-2
135,1,10,11,120,10,10,3,8,2,-1,4,2,4,2,2,2,-1
135,1,10,11,180,9,10,3,9,3,0,5,2,4,2,1,0,0
135,1,10,11,240,10,10,6,10,4,0,6,2,4,2,1,0,1
135,1,10,11,300,10,10,10,10,-5,-1,7,3,4,1,1,1,2
135,1,11,4,60,10,10,4,9,0,0,2,0,4,4,2,0,-2
135,1,11,4,120,10,10,10,10,0,0,2,3,4,1,0,3,-1
135,1,11,4,180,10,10,0,0,-5,-1,3,4,4,0,1,1,0
135,1,11,4,240,10,0,0,0,-5,-1,3,5,4,-1,0,1,1
135,1,11,4,300,0,0,0,0,-5,0,3,6,4,-2,0,1,2
136,-1,2,6,60,6,10,10,10,2,4,3,1,4,-1,3,1,-2
136,-1,2,6,120,6,10,10,10,0,3,3,1,4,-1,0,0,-1
136,-1,2,6,180,7,10,10,10,0,4,6,1,4,2,3,0,0
136,-1,2,6,240,7,8,10,10,0,3,7,2,4,3,1,1,1
136,-1,2,6,300,7,9,10,10,0,4,8,2,4,4,1,0,2
136,-1,3,2,60,9,9,8,10,2,4,1,3,8,-7,1,3,-2
136,-1,3,2,120,7,9,9,10,1,3,3,3,8,-5,2,0,-1
136,-1,3,2,180,7,8,8,10,2,3,4,4,8,-4,1,1,0
136,-1,3,2,240,7,8,3,10,2,3,4,5,8,-4,0,1,1
136,-1,3,2,300,8,8,2,10,1,3,5,5,8,-3,1,0,2
136,-1,4,11,60,8,9,9,10,1,3,2,1,6,-4,2,1,-2
136,-1,4,11,120,9,10,8,10,2,3,3,3,6,-3,1,2,-1
136,-1,4,11,180,8,8,7,10,2,3,4,3,6,-2,1,0,0
136,-1,4,11,240,8,8,8,10,1,3,5,3,6,-1,1,0,1
136,-1,4,11,300,6,7,10,10,0,3,7,3,6,1,2,0,2
136,-1,5,3,60,9,10,10,10,1,3,2,1,6,-4,2,1,-2
136,-1,5,3,120,9,9,9,10,2,3,4,2,6,-2,2,1,-1
136,-1,5,3,180,9,9,10,10,2,3,5,2,6,-1,1,0,0
136,-1,5,3,240,9,9,10,10,1,3,6,3,6,0,1,1,1
136,-1,5,3,300,6,6,10,10,0,3,7,3,6,1,1,0,2
136,-1,6,7,60,8,8,10,10,1,3,3,1,6,-3,3,1,-2
136,-1,6,7,120,7,7,10,10,0,3,4,1,6,-2,1,0,-1
136,-1,6,7,180,6,6,10,10,0,3,5,1,6,-1,1,0,0
136,-1,6,7,240,7,7,10,10,0,3,7,2,6,1,2,1,1
136,-1,6,7,300,3,3,10,10,0,3,7,3,6,1,0,1,2
136,-1,7,4,60,6,6,10,10,-1,3,3,0,6,-3,3,0,-2
136,-1,7,4,120,5,5,10,10,0,3,6,0,6,0,3,0,-1
136,-1,7,4,180,6,6,10,10,0,3,6,1,6,0,0,1,0
136,-1,7,4,240,6,6,10,10,0,3,6,1,6,0,0,0,1
136,-1,7,4,300,2,2,10,10,0,3,9,1,6,3,3,0,2
136,-1,8,9,60,6,6,8,10,1,3,3,0,8,-5,3,0,-2
136,-1,8,9,120,7,7,8,10,2,3,6,0,8,-2,3,0,-1
136,-1,8,9,180,6,6,10,10,1,3,7,0,8,-1,1,0,0
136,-1,8,9,240,6,6,10,10,0,3,8,0,8,0,1,0,1
136,-1,8,9,300,2,2,10,10,-1,3,10,0,8,2,2,0,2
136,-1,9,8,60,7,7,9,10,2,3,4,0,8,-4,4,0,-2
136,-1,9,8,120,7,7,10,10,1,3,6,0,8,-2,2,0,-1
136,-1,9,8,180,6,6,10,10,0,3,8,0,8,0,2,0,0
136,-1,9,8,240,7,6,10,10,-1,3,10,0,8,2,2,0,1
136,-1,9,8,300,0,0,10,10,-2,3,10,0,8,2,0,0,2
136,-1,10,1,60,5,5,10,10,-1,3,4,0,8,-4,4,0,-2
136,-1,10,1,120,5,5,10,10,0,3,4,0,8,-4,0,0,-1
136,-1,10,1,180,5,5,10,10,0,3,6,0,8,-2,2,0,0
136,-1,10,1,240,5,5,10,10,1,3,8,0,8,0,2,0,1
136,-1,10,1,300,7,7,10,10,2,3,9,1,8,1,1,1,2
136,-1,11,10,60,7,7,10,10,2,3,2,1,8,-6,2,1,-2
136,-1,11,10,120,8,8,7,10,3,3,3,2,8,-5,1,1,-1
136,-1,11,10,180,7,7,10,10,3,3,6,2,8,-2,3,0,0
136,-1,11,10,240,7,7,9,10,2,3,7,2,8,-1,1,0,1
136,-1,11,10,300,6,6,10,10,1,3,8,2,8,0,1,0,2
137,1,2,1,60,5,5,5,5,1,2,2,0,2,2,2,0,-2
137,1,2,1,120,7,7,8,5,2,2,4,1,2,1,2,1,-1
137,1,2,1,180,5,5,6,5,1,1,4,1,2,1,0,0,0
137,1,2,1,240,7,8,3,5,3,3,4,3,2,-1,0,2,1
137,1,2,1,300,8,8,3,3,2,1,5,5,2,-3,1,2,2
137,1,3,4,60,8,8,3,3,1,3,1,1,4,3,1,1,-2
137,1,3,4,120,5,5,5,5,1,1,3,2,4,2,2,1,-1
137,1,3,4,180,6,6,6,6,2,1,4,3,4,1,1,1,0
137,1,3,4,240,6,6,6,6,2,2,5,3,4,1,1,0,1
137,1,3,4,300,6,7,5,6,2,2,7,3,4,1,2,0,2
137,1,4,9,60,6,6,5,5,2,1,3,0,4,4,3,0,-2
137,1,4,9,120,6,7,4,5,2,2,5,0,4,4,2,0,-1
137,1,4,9,180,7,7,4,5,2,3,6,1,4,3,1,1,0
137,1,4,9,240,7,6,4,5,2,2,8,1,4,3,2,0,1
137,1,4,9,300,7,8,4,4,1,2,8,2,4,2,0,1,2
137,1,5,7,60,6,7,4,5,2,3,3,1,2,1,3,1,-2
137,1,5,7,120,7,6,7,7,1,3,4,1,2,1,1,0,-1
137,1,5,7,180,6,7,4,5,3,2,6,1,2,1,2,0,0
137,1,5,7,240,6,7,4,5,3,3,6,1,2,1,0,0,1
137,1,5,7,300,7,8,4,4,2,2,8,2,2,0,2,1,2
137,1,6,10,60,6,7,4,5,2,3,2,0,2,2,2,0,-2
137,1,6,10,120,7,8,4,4,2,1,3,2,2,0,1,2,-1
137,1,6,10,180,8,8,7,5,4,3,4,3,2,-1,1,1,0
137,1,6,10,240,8,8,4,4,1,1,5,3,2,-1,1,0,1
137,1,6,10,300,8,7,3,3,1,0,5,5,2,-3,0,2,2
137,1,7,6,60,6,7,3,3,1,2,3,1,4,3,3,1,-2
137,1,7,6,120,7,7,4,4,2,2,4,1,4,3,1,0,-1
137,1,7,6,180,7,7,4,3,1,2,6,1,4,3,2,0,0
137,1,7,6,240,7,7,4,6,2,2,7,2,4,2,1,1,1
137,1,7,6,300,6,7,3,4,2,2,8,2,4,2,1,0,2
137,1,8,8,60,6,7,5,4,2,2,3,0,4,4,3,0,-2
137,1,8,8,120,6,8,3,3,4,0,3,2,4,2,0,2,-1
137,1,8,8,180,6,7,6,4,1,2,5,3,4,1,2,1,0
137,1,8,8,240,6,7,3,3,1,2,6,3,4,1,1,0,1
137,1,8,8,300,8,7,3,3,2,2,7,3,4,1,1,0,2
